SubjectID	__id__	timestamp	x	y	z	Clase
236	tUNA9Xy1srg79W0HWQvS	2024-11-22T12:02:50.496241	-0.934246242	3.994668007	8.267772675	0
237	uh0zYIpvUPw0Dpjz0KjB	2024-11-22T12:02:52.088944	-1.012392998	3.144161463	7.509787083	0
238	wo4PUbSYmQKRtCpw1cVh	2024-11-22T12:02:59.837209	-1.686226726	4.756618023	7.767930031	0
239	xFP0u4takH50yuDHXFCE	2024-11-22T12:02:57.051658	-0.479309589	5.548303604	8.643470764	0
240	yOzcmbAHHdsuBajPBlFV	2024-11-22T12:02:55.659159	0.81813705	3.196680546	10.63389492	0
241	yVX0b24hhknr15rqANi8	2024-11-22T12:02:54.476925	-1.159272432	4.866540432	8.086894989	0
242	260OHM7D5grPdha8m6CQ	2024-11-22T12:04:26.987314	0.581762254	2.899349689	6.571231365	0
243	38Tg6distOtjCNklp5NM	2024-11-22T12:04:26.384885	-2.080982685	3.870016336	9.367659569	0
244	3gkwDFe5Dv2UXlp0YHFf	2024-11-22T12:04:31.149358	-0.19922632	3.34774518	10.54854584	0
245	FRwSM4Xkqdrxw2Mn1eTS	2024-11-22T12:04:26.190310	-1.0028162	4.503656387	7.417562485	0
246	GHfKumKRhlx9BiZhoRjL	2024-11-22T12:04:34.126733	0.122573547	5.487155914	8.92147541	0
247	LAgeyIBqyTOgydYV9hrR	2024-11-22T12:04:31.348289	-0.737816334	4.02236414	6.371851444	0
248	LLsvATf2JFnMbJYkhsFh	2024-11-22T12:04:26.782565	-1.907632947	3.313967705	10.90851021	0
249	M6kfBlo02fqUG3pGybkN	2024-11-22T12:04:28.575741	-1.868176341	2.708598614	8.364717484	0
250	MMUWegH0FDDabmLboDSh	2024-11-22T12:04:27.378299	-1.652765274	5.137708187	9.299606323	0
251	MakX0FQfQnL3jbgUX2zp	2024-11-22T12:04:33.929701	-1.735394001	4.41814518	8.153377533	0
252	N5RzNZXPhYzKJa1mvMun	2024-11-22T12:04:33.134924	3.730482101	3.825685263	9.485261917	0
253	O4CZ140Fo6kZeHMgBVZq	2024-11-22T12:04:30.362685	-0.909681678	4.707153797	8.806285858	0
254	O6u8ovwcfhuUenWQhmkR	2024-11-22T12:04:29.164789	1.072516084	3.081730127	7.010280132	0
255	OQadFIpjgy7dY5YkdVBH	2024-11-22T12:04:31.943644	-1.984017491	5.458703041	8.476268768	0
256	PZfsBNaharUsDsUW0L5X	2024-11-22T12:04:28.966213	-0.967267096	4.647202969	10.06469727	0
257	Qkjg1Xe8NEihXqBjzqeZ	2024-11-22T12:04:32.545908	-2.666623592	6.44770956	10.09128189	0
258	RNpq4UhJ8N3wxNAE82d5	2024-11-22T12:04:34.325927	-0.508241177	6.166266441	7.112042904	0
259	Tbxjc3caj6wpHuoqNDUt	2024-11-22T12:04:33.730160	-1.670041919	2.819335222	9.785179138	0
260	UWeSdHHwAfzMrMAP3X8Q	2024-11-22T12:04:32.936049	-0.41647616	4.231828213	8.230345726	0
261	UgRZ1Zz7FSKew7Jbe5bg	2024-11-22T12:04:28.767332	-0.784838498	3.392717838	7.987985611	0
262	V5i74O3HnxKEWHCVNu45	2024-11-22T12:04:26.582873	-2.771556616	4.503770828	8.783473969	0
263	W74QAUvEMioG02Qm5Vnp	2024-11-22T12:04:29.362623	-1.381032944	4.79950285	9.363502502	0
264	WqbDla5C9o7vD1H2wHDB	2024-11-22T12:04:28.174217	-0.789770484	3.318890333	7.230862617	0
265	Ws7DqhQsL1dZ8rDFxsao	2024-11-22T12:04:30.951639	-0.928605497	4.769939423	8.247938156	0
266	Ys81XOvmYyboQLzy3XY6	2024-11-22T12:04:33.531677	-1.869986415	3.297725677	10.26191235	0
267	ZOFUdNECYyK3XJ40KPfC	2024-11-22T12:04:29.957514	-0.859681189	4.864510059	9.016103745	0
268	ZwVFIhqOELOjel1TA0Vf	2024-11-22T12:04:29.560858	-1.735307813	3.102464199	9.987613678	0
269	eaKHH0pe60XzSwyzx5nl	2024-11-22T12:04:31.547552	-2.021501064	6.591831207	10.83294868	0
270	gfmNP2ll0xrncMKunXim	2024-11-22T12:04:30.158665	0.461075366	3.142906904	8.201672554	0
271	kxfzR8MqmXgOvVPKJbeY	2024-11-22T12:04:31.745431	-1.017143011	2.966827631	7.308626652	0
272	m86XndH7AdZiymUiMWcC	2024-11-22T12:04:25.986178	0.068627395	3.862249613	8.826856613	0
273	nAoNajGfEEzE8BrBa1ve	2024-11-22T12:04:32.144175	-0.961319864	3.506193399	11.77613926	0
274	quqadIczJiatHbXWpOKr	2024-11-22T12:04:34.527570	-0.432766318	5.303204536	7.364401817	0
275	t0jCJ0sgCXiQWJJh9w4m	2024-11-22T12:04:33.334866	1.426120639	3.624945879	10.57148266	0
276	tIOOA0SzPqAjreRg4HRL	2024-11-22T12:04:29.760472	-1.595007539	3.712487459	7.198186398	0
277	tJtcTlr8mVTwSRZjxD2e	2024-11-22T12:04:30.752014	-1.392371893	3.552047014	7.637589931	0
278	uHadSjmLnaWx12GwXHEq	2024-11-22T12:04:32.738188	0.655024827	3.529608727	6.873188019	0
279	x9RQZEup7vjAyDVeRDYw	2024-11-22T12:04:34.727011	-0.960094035	5.016944408	7.168479443	0
280	y13eD3ZFFq0tZbhVbblM	2024-11-22T12:04:27.575727	-1.388732791	2.386760473	8.220405579	0
281	yW2mm56CALb01YtizoDT	2024-11-22T12:04:27.975514	1.217547417	3.146660805	9.72492218	0
282	ylA3xEcPsqpxEdCW62Xf	2024-11-22T12:04:28.374681	-1.036076427	3.786985397	10.41232586	0
283	z5cJ0SO6dxw7Po3Petod	2024-11-22T12:04:27.775209	-1.185647011	4.550850391	8.616607666	0
284	zNi0ZxhJajd5MGJiypAy	2024-11-22T12:04:32.344521	-0.726056039	4.655793667	5.554164886	0
285	zSJ6Xu2P9LTnE2q5hOYH	2024-11-22T12:04:27.179398	-1.129230022	4.620800018	7.754848003	0
286	zxHBXQbQ2ktuyOBh6KV3	2024-11-22T12:04:30.553653	-0.048027687	3.624313831	10.642169	0
287	25xmpK5zSCHL6LVo8xxG	2024-11-22T12:06:27.685622	-0.993584096	1.344449639	10.88127327	0
288	2Sulz11d8cElAHlKK7jl	2024-11-22T12:06:22.125794	-1.560406566	3.385487318	11.51723003	0
289	3YnkNSLv3KXg101PMnbM	2024-11-22T12:06:28.478703	-1.788976192	2.790547371	9.590376854	0
290	60X4kWVO2Hu0alXJf36F	2024-11-22T12:06:28.081943	-1.723212242	1.248413324	11.011796	0
291	6rfb0Vvmu5GcuWK0LIkC	2024-11-22T12:06:26.891166	-1.596530318	1.401374102	7.934518337	0
292	76AlSABIqCFFmZF5i1G6	2024-11-22T12:06:24.309512	0.924679041	2.881670713	9.446044922	0
293	88sULvN0OfDnZXiWRvxg	2024-11-22T12:06:28.281768	-1.894129634	3.012480259	8.02061367	0
294	9MtfjtgfWAqk0EhJ8Ltp	2024-11-22T12:06:22.326416	-3.428439379	2.266992807	7.889019012	0
295	9XHhWKspUVnoTzjBGK8i	2024-11-22T12:06:24.908521	-0.527337253	1.954137802	10.09709549	0
296	BDf2j3WMRwqPlF6yJxRX	2024-11-22T12:06:23.119283	-3.634627819	3.502851009	9.461330414	0
297	BTrA4CCrxeypettCvVP2	2024-11-22T12:06:24.709822	0.913110256	0.829150319	8.605239868	0
298	D3wfhJWZP4EfvRFadXUI	2024-11-22T12:06:22.727772	-1.925867081	2.634627342	10.33338356	0
299	DDzqeBEV2Flz6YpsIqD1	2024-11-22T12:06:21.729142	-5.453732967	-0.43588838	13.08838272	0
300	Eo2LJNKfzUUltBlbtAxy	2024-11-22T12:06:27.092442	-0.834494174	2.531533241	10.21676731	0
301	EpD9upG2KpuSdcmRnIKm	2024-11-22T12:06:29.276957	0.209109575	1.612044692	9.942612648	0
302	IVwpt2Tx1BcvpqQ2zHDF	2024-11-22T12:06:27.882655	-0.999090791	1.501336813	7.766292572	0
303	KRFqA0eKTWb3hCuNxHW3	2024-11-22T12:06:23.516530	-1.888297319	2.455014467	10.26346397	0
304	NeozW8li2OCFVWS8Mcgy	2024-11-22T12:06:23.913148	-2.112404108	2.236136436	7.810671329	0
305	P72jeoJ5ccafIIARo6dB	2024-11-22T12:06:23.714300	-2.110220671	2.834485769	6.775514126	0
306	RSIK6jmcLIMcN2TuLhaN	2024-11-22T12:06:29.074594	-1.132486105	2.933012009	7.203070641	0
307	TAeHppa9SYsIp6fBjzNe	2024-11-22T12:06:25.699653	-0.636838496	3.961005688	8.097372055	0
308	TjoZhG2KZ8nVGrSf6Bsf	2024-11-22T12:06:26.295085	-0.465011448	4.00270319	8.254757881	0
309	TqPaBUamIbguGK79pZT4	2024-11-22T12:06:24.112550	0.135933191	1.407407522	11.60722351	0
310	UihNIceTgzSAtX20EJap	2024-11-22T12:06:28.677406	-0.73662883	2.780961037	7.761092186	0
311	VN6YeClSBDNmsvt7NTny	2024-11-22T12:06:28.876657	-1.94631362	2.594002724	9.9041996	0
312	WNetCjCtOkBuH4iGZa2T	2024-11-22T12:06:23.316374	-0.593292773	3.567887306	7.656848431	0
313	Zz1rTQqKjORLpdXxiiID	2024-11-22T12:06:21.927530	-3.207808733	2.038116932	5.959703922	0
314	bMyqjAjtz8xs8xB0boyj	2024-11-22T12:06:21.528380	-4.395916939	6.10567379	7.343965054	0
315	ewHWSf8dNMFNwCngfHJ7	2024-11-22T12:06:26.096793	-1.442745924	3.534224749	8.680101395	0
316	gwqxQuYDiiv1KAuaLsJI	2024-11-22T12:06:27.493014	0.498673916	2.307359219	9.177702904	0
317	izIF8vshsp73LFdHR4Vu	2024-11-22T12:06:22.527265	-0.784158528	3.161754131	10.39749146	0
318	kyuZApfwW14UKgea2tCm	2024-11-22T12:06:25.304001	-3.326360226	1.716125488	6.566040516	0
319	lYLdQNaTPvfosAJWCt4T	2024-11-22T12:06:25.899381	-0.59275645	3.200061321	8.409269333	0
320	mEmI2c7sY9TMuDYw2n9a	2024-11-22T12:06:27.291587	-1.731783628	2.185025215	8.868487358	0
321	qGrq95xBYfpAEm3srIiJ	2024-11-22T12:06:24.509371	-1.336146474	0.350568593	10.13914776	0
322	s4g9u2gL3TbOPNFZZmsj	2024-11-22T12:06:25.110611	-1.247398138	2.544835091	10.32358646	0
323	s9uBA6o6Uy01gCZYAPLE	2024-11-22T12:06:22.927487	-1.831928253	3.092887163	8.282644272	0
324	txGhgoErWvoMpcf1ncxV	2024-11-22T12:06:26.494766	-1.165545344	4.029019833	8.231255531	0
325	x2NinlT0NkrCMrozjzQH	2024-11-22T12:06:25.501298	-4.084412575	2.831909657	10.15482426	0
326	xedE3lgLvwT1UlLh3vwa	2024-11-22T12:06:26.692509	-1.104426146	2.989438534	10.70285702	0
327	0pGwjz4iqsCFp1KRJ1jD	2024-11-22T12:06:56.016111	0.179182053	3.07744956	10.59103775	0
328	1GqlU7PpxiEZ7h6cDmQI	2024-11-22T12:06:59.389113	-1.582883358	4.754042149	6.193273067	0
329	21dq7lQeX3EcqKHhOG7Q	2024-11-22T12:06:57.800843	0.090098597	3.541167974	8.836184502	0
330	6jYTZyQu2hwRTyphMWS5	2024-11-22T12:06:56.609484	-1.15517354	3.851236343	9.07467556	0
331	7kIz8PrOMu7sc0eNsjId	2024-11-22T12:06:57.007905	-1.992464185	3.397343397	9.852312088	0
332	7lCrRo3Yg7cwFbkljVN9	2024-11-22T12:06:55.617003	-1.085540652	2.937264204	9.28735733	0
333	9OHKaYWMhn9XPLIwh3JO	2024-11-22T12:07:06.139364	-0.309369177	5.404077053	8.397068024	0
334	B4kFcGjZQ8XzGRglPQV3	2024-11-22T12:06:55.815562	-0.01475786	5.832954884	7.445718288	0
335	C4KDiyu65FuPd68fRg2S	2024-11-22T12:07:02.565559	-1.148680568	4.964654922	10.0074091	0
336	CcLQ38O0R2XkVKcyxBLx	2024-11-22T12:07:00.580812	-2.433370829	4.657095909	8.93302536	0
337	DjTQcD8kfFVZiIlcDFII	2024-11-22T12:07:06.536209	1.262338042	4.9214921	8.012598038	0
338	Gs687ZKPvPRgj6DUzzGs	2024-11-22T12:07:00.981208	-0.595734835	2.553167343	9.658783913	0
339	HEtjMmvDDwBIrCZhtuHw	2024-11-22T12:06:55.418858	-2.460434914	4.237277508	9.259786606	0
340	HhziBs9itN4DhokjQsVA	2024-11-22T12:07:04.749455	-1.73036623	4.658388615	6.760890484	0
341	KHWKiaBj4S9uotfVjZ0c	2024-11-22T12:06:58.992387	-1.054530859	4.160586357	9.185421944	0
342	KUd4R8pQvNkMDPY85FDF	2024-11-22T12:07:05.147528	-1.879362226	4.737818718	9.347777367	0
343	KedByf3d6eNU7c9vWbVK	2024-11-22T12:06:54.823720	-0.869200587	2.385247231	9.39035511	0
344	Kj8HSsepH5X8CI0FVEb2	2024-11-22T12:07:04.550600	-1.945767641	4.12257576	9.641795158	0
345	NL9iOansBKMtW1mpgldt	2024-11-22T12:06:55.021487	0.359915555	2.548943758	8.095380783	0
346	NjSeuYlOf10UMAjl7EJg	2024-11-22T12:06:56.415398	-0.768893063	4.801695824	7.153520584	0
347	ObIIcILBXl3PlQ5SG7IZ	2024-11-22T12:06:57.602628	-1.762103796	3.82259202	10.90320396	0
348	PrsEeaCiL1qtwtKf2DWH	2024-11-22T12:07:01.573119	-0.7901057	3.188004255	6.773780823	0
349	QlV2px639nz8C4XtqI5S	2024-11-22T12:06:58.798608	-1.646138191	5.161850929	8.873247147	0
350	SIq3SZFq0MGhxRPny9UB	2024-11-22T12:07:05.741755	-3.137428999	3.709729195	7.71228838	0
351	TjUuwtMYkklAtdoPOr0J	2024-11-22T12:06:57.205477	-0.825099349	4.239307404	8.183084488	0
352	UIh4OIi9TdhV6bfLLIGt	2024-11-22T12:06:59.785997	-0.559026897	3.236175299	6.791775227	0
353	UPxU9UMAPaENvN77WgiC	2024-11-22T12:07:00.381554	-0.91997683	3.143912315	8.463751793	0
354	UQhawUUI5UcI4s3VJiK5	2024-11-22T12:06:55.220859	-1.261792183	3.287899733	9.788003922	0
355	UVVEKoZ7Wn507AjFJ7tO	2024-11-22T12:07:02.367362	-0.589586556	2.104082108	8.306702614	0
356	WJ1IfUHNXdcB9GpqZaCk	2024-11-22T12:06:59.588175	0.505904377	3.83439064	10.95353985	0
357	XDtnIZMzeOBmCOkYwaLa	2024-11-22T12:07:00.782278	1.171645761	3.891181231	7.295170784	0
358	Xb8LQZ839NvkAPfkoPCI	2024-11-22T12:06:59.190656	-2.391357422	3.920524359	8.423663139	0
359	XxIUaSHDzwVvhJyIBN9N	2024-11-22T12:07:05.543987	-1.491616368	4.430068016	6.969032764	0
360	a4zQPMbr7ML3GmiI5l2y	2024-11-22T12:07:02.763847	-2.114204645	3.227288008	9.371777534	0
361	aA6RnqzkeOz0MW8JU1q9	2024-11-22T12:07:04.352039	-2.853332996	4.337058067	8.92387867	0
362	b4GEWfykg83OyT3Kh8UD	2024-11-22T12:06:59.985169	-1.79330492	4.66775465	8.645184517	0
363	ev15jreZLr1lrullVOyj	2024-11-22T12:07:04.153821	-0.651222825	3.927410126	7.659999371	0
364	fM4lcaZUw3PR8X7HLncX	2024-11-22T12:07:01.176143	-1.092742443	4.47513628	7.7664361	0
365	gyjmqNCYwaGputXBfZ4o	2024-11-22T12:07:06.734336	-1.655408621	5.483124256	6.407544613	0
366	iMT36yNf4XjXWiXcEnHt	2024-11-22T12:07:06.337664	-0.3868168	4.358778477	7.759837627	0
367	jENZS7wNlaEmjpSn1Wpu	2024-11-22T12:07:05.344909	-3.096038103	3.695498228	8.559232712	0
368	jl4iIUQNn5QkzfFYG5qa	2024-11-22T12:06:58.399412	-0.842462122	3.643007755	8.207448006	0
369	k1h1mgaFD7TsKTx08X3O	2024-11-22T12:07:07.134909	-1.572435021	5.276025772	7.739793301	0
370	kzlKPiCNRHXHFIFBmcjL	2024-11-22T12:06:57.404516	0.658999205	2.329558372	8.882545471	0
371	l5uNtF9aUznxCDnPyIzT	2024-11-22T12:07:03.955852	-1.549172997	4.59424305	7.281227112	0
372	ldIVgnZ0FJuaSn4Ox1vL	2024-11-22T12:07:00.182909	-3.208009958	3.309974432	10.04363728	0
373	mMskmUikQk1sRjqdgHsZ	2024-11-22T12:07:03.563563	-1.475460291	3.973666191	7.163097382	0
374	mok05jMKaD0dWsQVHkBN	2024-11-22T12:06:56.214561	-0.554152369	3.99164176	8.042908669	0
375	n7bI02uQBwtBf6A4RIut	2024-11-22T12:07:06.934671	0.08196789	4.781134605	9.963891983	0
376	nIJCBcP7gILBKozed4B8	2024-11-22T12:07:05.940524	-1.579713345	6.090015888	6.481458664	0
377	oSfISU7FKodFXvhR8ZcK	2024-11-22T12:06:56.808646	-1.808848143	4.249372959	8.414239883	0
378	pZijTeH7Keuc3QRNwcaR	2024-11-22T12:07:01.969947	-0.785604596	3.519131899	9.548048019	0
379	qaSVZung7a6NvF3cuQLz	2024-11-22T12:06:58.000277	-1.800018311	3.807307482	8.684555054	0
380	riLezaj81R7Wkdh8J0oL	2024-11-22T12:06:58.599325	0.939973116	2.248327971	9.480837822	0
381	tOdaEGiRVolyb4CCSB2l	2024-11-22T12:07:01.374570	-2.814010382	2.926241159	12.19755745	0
382	tbxCl5x5vptQHNUvIz1s	2024-11-22T12:06:54.622155	-0.545600295	3.38586092	9.069533348	0
383	tdxg4yGJFxYiFH3QRCcb	2024-11-22T12:07:02.964260	-1.779246211	3.273984671	7.300246716	0
384	trJYiy8evvh25myhPPr5	2024-11-22T12:07:03.756695	-1.572981	5.183657169	7.942342758	0
385	vKIDRndxqBhYaIFS0dAh	2024-11-22T12:07:01.771411	-2.188099146	3.411124468	7.860796452	0
386	x3c01jUbZayt4Ub7dvgd	2024-11-22T12:07:03.164744	-1.922582269	3.73910141	7.73726511	0
387	xAzBRHlCgANqUs8LCzk9	2024-11-22T12:07:03.362191	0.613423228	3.583018541	10.42528343	0
388	xU6dXV0MxiXoLSGZXh3M	2024-11-22T12:07:02.168339	-0.555828333	4.389242172	7.54458952	0
389	zBHig6J4Yj9ucIKEXxHG	2024-11-22T12:06:58.197853	-1.842912793	3.89713788	11.49536705	0
390	zb1dzDWhS4Tv54aFVL2w	2024-11-22T12:07:04.947767	0.299275219	2.520902872	9.409404755	0
391	6UGvYZqBs3GeuakLg1Az	2024-11-22T12:05:09.068755	-0.965112329	4.78375864	10.18199444	0
392	FNgUvq0cImUyVKtwJH8n	2024-11-22T12:05:09.663993	-2.778260469	4.080045223	10.41019058	0
393	Qd9zF134GhQf7rYTBPcK	2024-11-22T12:05:08.473159	-0.994043827	4.414390564	10.18975067	0
394	Qq3ZmXZWmtnVYSxa31i0	2024-11-22T12:05:09.465231	-1.262136936	4.068974495	8.715219498	0
395	XktcWxFpE7HOP2WRkKI8	2024-11-22T12:05:07.680662	-2.52384305	5.402391434	8.097362518	0
396	cTslYJZrWkhqrPeIHlIz	2024-11-22T12:05:07.880167	-0.93319279	4.063918114	11.26736259	0
397	gJGmEcfd2LsZL5tAWiI1	2024-11-22T12:05:08.869353	-1.18029356	4.267176151	6.130037785	0
398	hO5P3xAH9j1EQP3FbJ2B	2024-11-22T12:05:07.479852	-1.732817888	2.691848993	8.284090996	0
399	hef8vvOV88IoHjyQO2sE	2024-11-22T12:05:07.080795	0.632777929	4.486886978	7.401100159	0
400	liXhDrjdGN9D7psVKjKn	2024-11-22T12:05:09.266565	-1.097779751	2.41697526	8.672171593	0
401	nOzvVrMAwFdZWFB8ouy0	2024-11-22T12:05:07.287605	-0.610780001	5.70670414	6.834899902	0
402	nrul0vBANwHwl64PgKzv	2024-11-22T12:05:10.063682	-1.025551558	6.353540897	9.08350563	0
403	pKHCgTYO1sRrL8gYYpcB	2024-11-22T12:05:08.277366	-0.214597091	3.149428606	8.488316536	0
404	ruPA48TF5fNDXuPR8zvB	2024-11-22T12:05:09.862385	-0.231969416	3.561988115	4.63504982	0
405	tbthV5foJy7bh5wgATxd	2024-11-22T12:05:08.081553	0.418784171	2.024565697	7.022270203	0
406	u1aDPzgmlsoa9vOQfEbm	2024-11-22T12:05:08.671307	-1.639357805	2.216121197	8.59696579	0
407	2i94BwNx6buJLB3J1BVL	2024-11-22T12:05:56.840933	3.865611076	7.309565067	4.950490952	0
408	3HSLQpceaHZNnp2T2TCP	2024-11-22T12:05:54.458382	1.207731128	7.605162621	6.150445938	0
409	50h0aK1PEqtlmgOyjE3F	2024-11-22T12:05:52.274943	4.82103157	7.124694347	2.864585638	0
410	5FpapdrwDTzgmDHWy5SX	2024-11-22T12:05:53.267686	3.950585842	8.349644661	4.869719982	0
411	6Z99KJmALSAyORcMV2yx	2024-11-22T12:05:50.488297	4.753677845	9.520159721	2.582663536	0
412	6s2cUIsrNzgKOfnN2SGY	2024-11-22T12:05:52.076285	4.660974503	7.287336826	4.561366081	0
413	88ABFyFCRwFmKk6U2Q4U	2024-11-22T12:05:54.061472	3.659546852	7.576355457	5.208231449	0
414	8zlA1RrQY3Mva8OqBWNV	2024-11-22T12:05:53.863323	2.816519737	7.774997711	4.571747303	0
415	996HzjzC8b38IeP3Imit	2024-11-22T12:05:56.444532	3.871098518	7.269332409	4.31411171	0
416	9MIaliJH7IvVNRpgRIS6	2024-11-22T12:05:52.672241	0.912200451	6.553150177	5.867077827	0
417	CzzIAwjtayKI0Clen2dL	2024-11-22T12:05:49.296391	2.843420982	3.173897505	6.674995899	0
418	DMDdexj5ena8fMEb4BTP	2024-11-22T12:05:56.050016	2.881833553	7.740310669	4.261659622	0
419	EDjdOtSH1Safyp9HFsyj	2024-11-22T12:05:49.495531	-0.519024611	2.361391544	8.54463768	0
420	NBCDqf9IXQLOJoAuTjDD	2024-11-22T12:05:51.084804	4.061763287	7.308348656	3.974872828	0
421	QYxpokqah1mmTJzbLYmF	2024-11-22T12:05:56.642567	3.37993288	7.332951069	6.768829823	0
422	QfuYcUVI1pgzntg4M8ka	2024-11-22T12:05:49.892494	-1.604747176	2.669889212	8.739343643	0
423	T6ZCvK6PUvFmRdfx2Ry8	2024-11-22T12:05:54.855770	3.414533854	8.11899662	5.017375469	0
424	TtqiFrqugyQFcQAHblyV	2024-11-22T12:05:55.649868	2.751608133	8.286121368	4.895711422	0
425	TxCn7TdrgxpsqODmJr8o	2024-11-22T12:05:53.069179	2.998986483	8.204498291	5.949332714	0
426	U1fzGAji89Tobxg5tZrS	2024-11-22T12:05:50.884503	6.635597229	8.792293549	-0.929457843	0
427	YjLxLlRBXUU4a9xCPbk2	2024-11-22T12:05:55.451374	3.790662766	8.597300529	2.358978271	0
428	aN6uV9XwBSfi5jZtLR12	2024-11-22T12:05:51.877747	3.299726963	7.046499729	3.441885233	0
429	aY9kFueUa7RBxCQK94yN	2024-11-22T12:05:50.289961	2.07322526	7.356012344	-11.86092281	0
430	cvkeg5UQso5Iam9B3GcW	2024-11-22T12:05:55.055080	1.905162096	8.586316109	5.10779953	0
431	dOwoQxDQaU7zuLZ8FBr5	2024-11-22T12:05:50.686552	2.719918489	8.794343948	-0.18344374	0
432	eflTLAnQSkI7NWRh2oXO	2024-11-22T12:05:51.285012	4.435460091	7.755154133	3.601865768	0
433	gkZxtqny1qKrTsVSUaqk	2024-11-22T12:05:52.473596	4.974556923	7.815938473	5.211717129	0
434	iuNX4w1C0xxdFx9kfDjY	2024-11-22T12:05:50.091022	-5.920659542	2.198796749	16.26731682	0
435	l9v1Tphdh4HAeLHZkGR1	2024-11-22T12:05:55.252811	1.904530048	8.80226326	3.508300304	0
436	lkXl5pM4kEEZ1esiaGv0	2024-11-22T12:05:52.870507	1.216838598	7.65429163	2.352121115	0
437	lnJcQYyyhhuwONgPgKJp	2024-11-22T12:05:51.480797	4.270776749	8.556465149	3.298185349	0
438	meyELCAvMuF24KY9cHpH	2024-11-22T12:05:51.679595	3.712544918	6.961821079	5.947542191	0
439	ndhWiWnhpDhX25xb4Bu4	2024-11-22T12:05:56.249870	3.18290925	7.14782238	5.047954082	0
440	oejajVhUpLiYr6WRGKsC	2024-11-22T12:05:54.657200	2.205988884	6.785110474	4.772726059	0
441	qd6lqAYhr59pBTGbyk2e	2024-11-22T12:05:55.849320	4.283792019	8.357497215	4.384415627	0
442	vHJmDRblo32WHdKufQJi	2024-11-22T12:05:53.669856	3.099342108	8.292451859	5.640384674	0
443	w71KMTdmswBD0Fzlln3F	2024-11-22T12:05:53.470455	2.514936447	7.175709724	4.989592552	0
444	wS2prNy8USu9zY3pO2BQ	2024-11-22T12:05:54.260222	4.200588226	8.156891823	4.531131744	0
445	x96o3tlo4ZMW5UovbvRu	2024-11-22T12:05:49.694040	0.285139829	1.521792889	7.104582787	0
446	1QqW9mPTeHAuGitHAdZX	2024-11-22T13:00:25.882504	-0.215238735	3.22676158	6.780130386	1
447	3bcdVDL0hY2OYOVzrRE6	2024-11-22T13:00:24.294128	-0.778125107	5.620512962	8.775046349	1
448	6VZ4beuCJuJKFQ1vK0uY	2024-11-22T13:00:27.669572	-0.740909696	6.544645786	8.681797028	1
449	6jndOBtA6jYCQ1Tsa6dI	2024-11-22T13:00:30.051523	0.005295974	6.568310738	7.754684925	1
450	7eIqMX93sJynz8mW9iYo	2024-11-22T13:00:28.666019	0.453672498	4.647576809	7.36891222	1
451	GLlVKRr73GqykYp5Z5RP	2024-11-22T13:00:27.470660	0.81745708	5.941268921	5.847608089	1
452	GMqLcOHRtYrv4GG0LyWp	2024-11-22T13:00:26.081073	0.12476664	4.605103493	7.716751575	1
453	GRup0U6t7kDYkK4fZRGZ	2024-11-22T13:00:28.067271	-1.167604208	4.000873566	7.645787716	1
454	HT3QGo7eb7htDtgzubnK	2024-11-22T13:00:28.465053	-2.178148985	5.384367943	9.035142899	1
455	I3H6V1iU6PajB20RCaIe	2024-11-22T13:00:27.074023	1.10843873	2.820637703	7.316891193	1
456	ICeS2KY8f1vECBl8foKf	2024-11-22T13:00:26.279550	-1.118829608	5.111783028	10.40576553	1
457	JaAQjGUkOTahptfDGcZT	2024-11-22T13:00:29.058891	-1.633180737	3.698601007	11.2825222	1
458	M7qNpl3E4cu7YRkm1W6f	2024-11-22T13:00:30.250275	1.75431776	4.486044407	9.802713394	1
459	Or646cqVdW3QYOSaz8Va	2024-11-22T13:00:27.867736	-1.683257818	4.922852039	9.193245888	1
460	PRAwzEa04aBRidwffTGO	2024-11-22T13:00:31.639896	-1.249581814	2.624035358	8.971408844	1
461	Ta7AZdc5bREbw9JuAGcT	2024-11-22T13:00:28.264976	-0.689951479	3.749904156	9.244883537	1
462	Uq4nlp1Se3JDnn8B2w29	2024-11-22T13:00:29.456061	0.343213588	3.957979202	8.073114395	1
463	VZwg8miLFzzeOLHh5LS1	2024-11-22T13:00:31.242844	-0.182131708	5.314725399	10.40483665	1
464	VjDmmDcV4DmVloOt6Zuf	2024-11-22T13:00:30.449532	0.15673402	3.727714539	7.761283875	1
465	WgiEXfwsi8zph3FSOx2x	2024-11-22T13:00:26.880639	-0.325477362	4.079547405	7.790914059	1
466	ZGZSuYVcz7REbO4PNoVW	2024-11-22T13:00:31.049359	-0.239333987	5.378468513	5.936260223	1
467	cFV9eg624JOVXbqy1s4Q	2024-11-22T13:00:29.257673	0.03257072	3.06340003	8.944957733	1
468	cVg0D636ibMXqQF3F6Fl	2024-11-22T13:00:26.678180	0.974430561	6.598783493	9.173010826	1
469	ciI2SacjzGF5BagfwGiz	2024-11-22T13:00:29.852989	0.438981652	4.944093704	7.564020634	1
470	exwFWf9wMFhgf5dZcPui	2024-11-22T13:00:25.287251	-0.96353209	5.00661087	6.958632469	1
471	iGfULvnzvHplMZR2nq5j	2024-11-22T13:00:24.494481	-1.962124825	5.294892311	8.87325573	1
472	iN871ZngODmNJPIuj0Hv	2024-11-22T13:00:25.485284	-0.300108403	6.673300743	10.83675957	1
